Feature,Ridge_Coefficient,Ridge_AbsCoeff,Ridge_Rank
postal_code_T3W,0.17058151011828884,0.17058151011828884,1768
postal_code_K8X,-0.17039497594023337,0.17039497594023337,1769
postal_code_S4S,-0.17036575302833518,0.17036575302833518,1770
postal_code_L1P,-0.17028553177469752,0.17028553177469752,1771
postal_code_V1V,-0.17021468528645445,0.17021468528645445,1772
postal_code_H8E,-0.1701797538015019,0.1701797538015019,1773
postal_code_C5G,-0.16999582957012485,0.16999582957012485,1774
postal_code_P5E,-0.16998383343450252,0.16998383343450252,1775
postal_code_G2M,0.1699115680146685,0.1699115680146685,1776
postal_code_E5C,-0.16990501722279633,0.16990501722279633,1777
postal_code_N7F,0.16984351853210267,0.16984351853210267,1778
postal_code_C3Z,-0.16973684441539444,0.16973684441539444,1779
postal_code_M5C,0.16971614994739653,0.16971614994739653,1780
postal_code_R2X,0.16960992391095253,0.16960992391095253,1781
postal_code_K6F,-0.16956089687797563,0.16956089687797563,1782
postal_code_H3Y,-0.16955196829846184,0.16955196829846184,1783
postal_code_K1G,0.16951434915006588,0.16951434915006588,1784
postal_code_N5B,-0.16950578309741354,0.16950578309741354,1785
postal_code_J1R,-0.16940813607727032,0.16940813607727032,1786
postal_code_M7X,-0.16903887101838244,0.16903887101838244,1787
postal_code_L2E,-0.16900671877512674,0.16900671877512674,1788
postal_code_P8B,-0.16893218802360682,0.16893218802360682,1789
postal_code_S2N,0.16889651901194297,0.16889651901194297,1790
postal_code_L9V,-0.16885251965538975,0.16885251965538975,1791
postal_code_L1N,-0.16882753162729222,0.16882753162729222,1792
postal_code_L9K,0.1687616487480753,0.1687616487480753,1793
postal_code_K8M,-0.16858004929008588,0.16858004929008588,1794
postal_code_A2K,-0.16842248726638248,0.16842248726638248,1795
postal_code_R6S,-0.1680518673596671,0.1680518673596671,1796
postal_code_E2B,-0.1680197534876256,0.1680197534876256,1797
postal_code_P5D,0.16800282540310885,0.16800282540310885,1798
postal_code_T4V,0.16792051131423869,0.16792051131423869,1799
postal_code_C3V,-0.16784774375014627,0.16784774375014627,1800
postal_code_B1A,0.16775061074479977,0.16775061074479977,1801
postal_code_B1Z,-0.16773371015209002,0.16773371015209002,1802
postal_code_V9D,-0.16769162760851128,0.16769162760851128,1803
postal_code_H7D,-0.16759040903177597,0.16759040903177597,1804
postal_code_V6C,0.167589338505724,0.167589338505724,1805
postal_code_E6X,-0.16738231806265563,0.16738231806265563,1806
postal_code_H1Y,-0.16724281140754704,0.16724281140754704,1807
postal_code_E1P,-0.16720471965220912,0.16720471965220912,1808
postal_code_K7C,-0.1666045723766704,0.1666045723766704,1809
postal_code_N8J,-0.1665652920140083,0.1665652920140083,1810
postal_code_G3O,-0.16638955234070196,0.16638955234070196,1811
postal_code_R6I,-0.1663785964635602,0.1663785964635602,1812
postal_code_K2X,-0.16630696725051214,0.16630696725051214,1813
postal_code_G5Y,-0.16629914861697287,0.16629914861697287,1814
postal_code_L4X,-0.16613463213917992,0.16613463213917992,1815
postal_code_T7H,0.16612828523297338,0.16612828523297338,1816
postal_code_H5C,-0.16606019342761486,0.16606019342761486,1817
postal_code_B8T,-0.16603881200636114,0.16603881200636114,1818
postal_code_B6V,-0.1660333286658498,0.1660333286658498,1819
postal_code_S9K,-0.16602168010683563,0.16602168010683563,1820
postal_code_T5O,-0.16575358782188598,0.16575358782188598,1821
postal_code_M5Y,-0.16571842977951387,0.16571842977951387,1822
postal_code_K9S,-0.16546254246661943,0.16546254246661943,1823
postal_code_G9R,-0.16545911656331186,0.16545911656331186,1824
postal_code_M6M,-0.16530466632065213,0.16530466632065213,1825
postal_code_K9J,0.16506028660791638,0.16506028660791638,1826
postal_code_N2Y,-0.16504214508195178,0.16504214508195178,1827
postal_code_A3P,-0.16498186248374955,0.16498186248374955,1828
postal_code_K3K,-0.16489162167891952,0.16489162167891952,1829
postal_code_B7L,-0.16483695577508628,0.16483695577508628,1830
postal_code_N7B,-0.16475977545351314,0.16475977545351314,1831
postal_code_P1E,0.16471350103058907,0.16471350103058907,1832
postal_code_A5C,-0.16447148081015536,0.16447148081015536,1833
postal_code_M5Q,-0.16441591268948483,0.16441591268948483,1834
postal_code_N2A,-0.16423459752247146,0.16423459752247146,1835
postal_code_K1C,-0.1641830276603075,0.1641830276603075,1836
postal_code_R2E,-0.16410653818396956,0.16410653818396956,1837
postal_code_H3G,0.16391089181298085,0.16391089181298085,1838
postal_code_M9J,-0.16372451945719535,0.16372451945719535,1839
postal_code_A8J,0.1636630844779915,0.1636630844779915,1840
postal_code_M3E,0.1636578172984292,0.1636578172984292,1841
postal_code_M1V,0.16363738389250196,0.16363738389250196,1842
postal_code_V6D,-0.16362462985463722,0.16362462985463722,1843
postal_code_R7G,-0.1635568525251166,0.1635568525251166,1844
postal_code_M1N,-0.16349623055141935,0.16349623055141935,1845
postal_code_J8J,-0.16329355499891252,0.16329355499891252,1846
postal_code_H6I,-0.16328719840872605,0.16328719840872605,1847
postal_code_M9I,0.16319002793078882,0.16319002793078882,1848
postal_code_N9L,0.1631204222810396,0.1631204222810396,1849
postal_code_C5X,-0.1630725290553347,0.1630725290553347,1850
postal_code_T7F,0.16306512459898537,0.16306512459898537,1851
postal_code_V3A,-0.1630200298475185,0.1630200298475185,1852
postal_code_S9G,-0.1628968874459097,0.1628968874459097,1853
postal_code_H6R,-0.1628729725444006,0.1628729725444006,1854
postal_code_N6Z,0.16276369045860695,0.16276369045860695,1855
postal_code_C8C,-0.16275441735012672,0.16275441735012672,1856
postal_code_J1S,-0.16274132353481877,0.16274132353481877,1857
postal_code_J9S,0.16271849107358016,0.16271849107358016,1858
postal_code_P2G,-0.16258937493274367,0.16258937493274367,1859
postal_code_J2Z,0.16254133338718457,0.16254133338718457,1860
postal_code_G6O,-0.16253608850842557,0.16253608850842557,1861
postal_code_J1D,-0.16249454520184983,0.16249454520184983,1862
postal_code_K4R,-0.1624212258801802,0.1624212258801802,1863
postal_code_J7H,-0.16225422367431436,0.16225422367431436,1864
postal_code_S2U,-0.1622364965284206,0.1622364965284206,1865
postal_code_P5U,-0.1620526766081226,0.1620526766081226,1866
postal_code_K3E,-0.16204292221764258,0.16204292221764258,1867
postal_code_G5A,-0.16200968762563092,0.16200968762563092,1868
postal_code_J2V,0.16186950651621707,0.16186950651621707,1869
postal_code_V6Q,-0.1617925377220249,0.1617925377220249,1870
postal_code_S6N,-0.16173264880841032,0.16173264880841032,1871
postal_code_V1J,-0.16168952609726284,0.16168952609726284,1872
postal_code_G4A,-0.1616835984834114,0.1616835984834114,1873
postal_code_L8S,-0.16144421949690244,0.16144421949690244,1874
postal_code_K5F,-0.1613994835930787,0.1613994835930787,1875
postal_code_E4W,-0.16126547227722887,0.16126547227722887,1876
postal_code_G6B,-0.16121883582106739,0.16121883582106739,1877
postal_code_J1V,-0.16120104266175317,0.16120104266175317,1878
postal_code_S8Z,-0.1610971551277175,0.1610971551277175,1879
postal_code_K2B,-0.16088201031527094,0.16088201031527094,1880
postal_code_K2T,-0.16086596115747126,0.16086596115747126,1881
postal_code_M8E,0.16077179625019716,0.16077179625019716,1882
postal_code_M4A,-0.16076304856886975,0.16076304856886975,1883
postal_code_G9Z,-0.16069480745721962,0.16069480745721962,1884
postal_code_N5T,-0.1605206580490253,0.1605206580490253,1885
postal_code_K2O,-0.16037299961099294,0.16037299961099294,1886
postal_code_S9V,-0.1603615754682821,0.1603615754682821,1887
postal_code_V6L,-0.16025430399117457,0.16025430399117457,1888
postal_code_J2C,0.1601907589703604,0.1601907589703604,1889
postal_code_H1O,-0.16019023877614233,0.16019023877614233,1890
postal_code_L4V,-0.15999133636181706,0.15999133636181706,1891
postal_code_N3J,0.1599519607940939,0.1599519607940939,1892
postal_code_P5O,0.15989636301773488,0.15989636301773488,1893
postal_code_J5M,-0.15979654028996987,0.15979654028996987,1894
postal_code_P1Y,-0.15967071086756882,0.15967071086756882,1895
postal_code_C7S,-0.1594556899898876,0.1594556899898876,1896
postal_code_M1Z,0.15933275111231907,0.15933275111231907,1897
postal_code_E7C,-0.15927440764599815,0.15927440764599815,1898
postal_code_A3X,-0.1592462148235746,0.1592462148235746,1899
postal_code_J1W,-0.1589378975794835,0.1589378975794835,1900
postal_code_H9U,-0.15893452897608917,0.15893452897608917,1901
postal_code_R5M,-0.15885307842695953,0.15885307842695953,1902
postal_code_H2S,-0.15868312301294052,0.15868312301294052,1903
postal_code_R7X,-0.15868294983935133,0.15868294983935133,1904
postal_code_S7A,-0.15854648169989433,0.15854648169989433,1905
postal_code_P7H,-0.158474016945786,0.158474016945786,1906
postal_code_M1U,0.15843331716955464,0.15843331716955464,1907
postal_code_H4W,0.15837598438923525,0.15837598438923525,1908
postal_code_R6O,-0.15818480762176046,0.15818480762176046,1909
postal_code_G7R,-0.15809187030298555,0.15809187030298555,1910
postal_code_S4D,-0.1580794216475653,0.1580794216475653,1911
postal_code_E7D,-0.1580546681098244,0.1580546681098244,1912
postal_code_T4W,-0.15802642056248367,0.15802642056248367,1913
postal_code_B6E,-0.15798712786095134,0.15798712786095134,1914
postal_code_N3K,-0.1579749786902603,0.1579749786902603,1915
postal_code_B9G,0.1579669970708658,0.1579669970708658,1916
postal_code_L2D,-0.15794796295988178,0.15794796295988178,1917
postal_code_C3H,-0.15781372059347032,0.15781372059347032,1918
postal_code_M5U,-0.1577785455469857,0.1577785455469857,1919
postal_code_N7P,0.1577525012277066,0.1577525012277066,1920
postal_code_M6Z,-0.157640240155589,0.157640240155589,1921
postal_code_L4I,0.15763767867295547,0.15763767867295547,1922
postal_code_M9V,-0.15759960873145462,0.15759960873145462,1923
postal_code_M3H,-0.1575339679076265,0.1575339679076265,1924
postal_code_R8T,-0.15744598534423748,0.15744598534423748,1925
postal_code_G6H,0.15728491742793765,0.15728491742793765,1926
postal_code_B9I,0.15722181687516737,0.15722181687516737,1927
postal_code_A2P,-0.1570312249632448,0.1570312249632448,1928
postal_code_N3Y,-0.15699775136088745,0.15699775136088745,1929
postal_code_L8E,-0.15688731338252243,0.15688731338252243,1930
postal_code_M8W,0.15679216791895967,0.15679216791895967,1931
postal_code_B7O,-0.156767945142384,0.156767945142384,1932
postal_code_R7R,-0.15655047222701232,0.15655047222701232,1933
postal_code_R2T,-0.15652031713293374,0.15652031713293374,1934
postal_code_J7J,-0.15645694683670625,0.15645694683670625,1935
postal_code_P3F,-0.15645481262983948,0.15645481262983948,1936
postal_code_S2D,-0.1562850104312685,0.1562850104312685,1937
postal_code_L6W,-0.15624657115379464,0.15624657115379464,1938
postal_code_K2P,0.15578500230252496,0.15578500230252496,1939
postal_code_T6Z,0.15569976628580123,0.15569976628580123,1940
postal_code_S2F,-0.15567275070124134,0.15567275070124134,1941
postal_code_M7D,-0.15560169115878383,0.15560169115878383,1942
postal_code_L8G,-0.1553953317799471,0.1553953317799471,1943
postal_code_B1E,-0.15539208911607091,0.15539208911607091,1944
postal_code_P9A,-0.15537560327145228,0.15537560327145228,1945
postal_code_G6E,-0.155322289784396,0.155322289784396,1946
postal_code_P3O,-0.15528231628995376,0.15528231628995376,1947
postal_code_H2N,0.15519684505451467,0.15519684505451467,1948
postal_code_T6E,0.15517455468775548,0.15517455468775548,1949
postal_code_B5B,-0.15499280408206179,0.15499280408206179,1950
postal_code_L3W,-0.15498220614582905,0.15498220614582905,1951
postal_code_J5A,0.15496781921977695,0.15496781921977695,1952
postal_code_B6X,-0.15491657394623157,0.15491657394623157,1953
postal_code_P5V,0.15491449032137922,0.15491449032137922,1954
postal_code_M3V,-0.154832822889205,0.154832822889205,1955
postal_code_P4M,-0.15473079083267688,0.15473079083267688,1956
postal_code_G1E,-0.15470719194911028,0.15470719194911028,1957
postal_code_P6E,0.15452314239177303,0.15452314239177303,1958
postal_code_K6A,-0.1544467935739062,0.1544467935739062,1959
postal_code_V8Q,-0.15434426498383438,0.15434426498383438,1960
postal_code_G5L,-0.15426037764804154,0.15426037764804154,1961
postal_code_M1P,-0.15409828249901067,0.15409828249901067,1962
postal_code_V4T,-0.15401595892164194,0.15401595892164194,1963
postal_code_P7T,-0.1539316468244993,0.1539316468244993,1964
postal_code_R1N,-0.15385916203657196,0.15385916203657196,1965
postal_code_S8J,-0.15346802021264347,0.15346802021264347,1966
postal_code_R4Z,-0.15331119577520735,0.15331119577520735,1967
postal_code_N3U,-0.15316876952199507,0.15316876952199507,1968
postal_code_N5Q,-0.15312034606302585,0.15312034606302585,1969
postal_code_V6S,-0.1530799044349661,0.1530799044349661,1970
postal_code_T5G,-0.15304413263945169,0.15304413263945169,1971
postal_code_G6S,-0.152856852945986,0.152856852945986,1972
postal_code_N1P,0.1527445615384312,0.1527445615384312,1973
postal_code_P4R,-0.15268443459307326,0.15268443459307326,1974
postal_code_S7X,0.15258904857493716,0.15258904857493716,1975
postal_code_S6H,-0.15244001411091976,0.15244001411091976,1976
postal_code_N1V,-0.15242228395284982,0.15242228395284982,1977
postal_code_N1O,-0.15232545165044756,0.15232545165044756,1978
postal_code_N1J,-0.15226548815340013,0.15226548815340013,1979
postal_code_H2E,0.15221578702155708,0.15221578702155708,1980
postal_code_H2R,-0.15220614027619228,0.15220614027619228,1981
postal_code_M8I,-0.15207453709395027,0.15207453709395027,1982
postal_code_R2R,-0.15202030454510693,0.15202030454510693,1983
postal_code_S6S,-0.15201119536316737,0.15201119536316737,1984
postal_code_H8V,-0.1519261109014135,0.1519261109014135,1985
postal_code_L1C,0.1518424970004234,0.1518424970004234,1986
postal_code_J3C,-0.15168444387313448,0.15168444387313448,1987
postal_code_J7O,-0.15161559537853117,0.15161559537853117,1988
postal_code_H5Z,0.151552113666382,0.151552113666382,1989
postal_code_V7A,-0.15141499772945458,0.15141499772945458,1990
postal_code_M8Y,-0.1514140156648462,0.1514140156648462,1991
postal_code_K4H,0.15136808808370122,0.15136808808370122,1992
postal_code_R5R,-0.15131162000735654,0.15131162000735654,1993
postal_code_B2O,-0.15130840084046684,0.15130840084046684,1994
postal_code_V3J,0.15123493960227422,0.15123493960227422,1995
postal_code_R5J,-0.15122620048734753,0.15122620048734753,1996
postal_code_H6W,-0.15074394224816146,0.15074394224816146,1997
postal_code_L2P,0.15072506463115723,0.15072506463115723,1998
postal_code_A2S,-0.1505702824092118,0.1505702824092118,1999
postal_code_A5X,-0.15046478737503144,0.15046478737503144,2000
postal_code_S3B,-0.15044315601339506,0.15044315601339506,2001
postal_code_S3J,-0.1503841534866455,0.1503841534866455,2002
postal_code_R6C,-0.1503255362921181,0.1503255362921181,2003
postal_code_N4K,0.15030964347728787,0.15030964347728787,2004
postal_code_H4Y,0.15021867429103505,0.15021867429103505,2005
postal_code_L9F,0.15011642694583988,0.15011642694583988,2006
postal_code_R3C,-0.15002739003166624,0.15002739003166624,2007
postal_code_K7P,0.1500106239523313,0.1500106239523313,2008
postal_code_P2I,0.14999352180060616,0.14999352180060616,2009
postal_code_H8X,0.14993692587798174,0.14993692587798174,2010
postal_code_T2M,0.14961944476907685,0.14961944476907685,2011
postal_code_V1C,0.14937566974331942,0.14937566974331942,2012
postal_code_V9F,-0.1493349293765023,0.1493349293765023,2013
postal_code_M2Y,-0.1492531783952406,0.1492531783952406,2014
postal_code_R5O,-0.14920722137399603,0.14920722137399603,2015
postal_code_N2R,-0.14919667239749915,0.14919667239749915,2016
postal_code_R9Y,-0.148858165747921,0.148858165747921,2017
postal_code_P1W,-0.14875376021327102,0.14875376021327102,2018
postal_code_K5X,-0.1487269547285396,0.1487269547285396,2019
postal_code_L7L,-0.1483434995454653,0.1483434995454653,2020
postal_code_J8T,-0.14828966730160098,0.14828966730160098,2021
postal_code_J4R,0.14823280792791105,0.14823280792791105,2022
postal_code_T7B,-0.1482325699075255,0.1482325699075255,2023
postal_code_H7V,-0.14812765943535985,0.14812765943535985,2024
postal_code_P9G,-0.14810036832821907,0.14810036832821907,2025
postal_code_H8Y,-0.14802555762824784,0.14802555762824784,2026
postal_code_M3C,-0.14781952242907914,0.14781952242907914,2027
postal_code_R7W,-0.1476979071628452,0.1476979071628452,2028
postal_code_N1L,-0.14765174940307638,0.14765174940307638,2029
postal_code_V6O,-0.14761428366653467,0.14761428366653467,2030
postal_code_S6O,-0.14759245701377277,0.14759245701377277,2031
postal_code_S6E,-0.1475380118946713,0.1475380118946713,2032
postal_code_G4J,-0.1473778609743464,0.1473778609743464,2033
postal_code_B6T,-0.14722007832435796,0.14722007832435796,2034
postal_code_M3Y,-0.14720142964265187,0.14720142964265187,2035
postal_code_T2K,-0.14719251025112098,0.14719251025112098,2036
postal_code_J5B,0.14712138287783164,0.14712138287783164,2037
postal_code_K9L,0.14698296127935515,0.14698296127935515,2038
postal_code_L5Q,-0.1469720223455327,0.1469720223455327,2039
postal_code_K1Z,-0.14693599610697175,0.14693599610697175,2040
postal_code_G3Q,0.1468714037711553,0.1468714037711553,2041
postal_code_B2H,-0.14663235579758202,0.14663235579758202,2042
postal_code_N2V,-0.14661637285551093,0.14661637285551093,2043
postal_code_L9T,0.14642595920661386,0.14642595920661386,2044
postal_code_E9V,-0.14621811526365489,0.14621811526365489,2045
postal_code_B5G,-0.1461980703300736,0.1461980703300736,2046
postal_code_R2G,-0.14611468102626612,0.14611468102626612,2047
postal_code_V4I,0.14610436496337342,0.14610436496337342,2048
postal_code_S5I,-0.14577063492099263,0.14577063492099263,2049
postal_code_K1N,-0.14564817055630502,0.14564817055630502,2050
postal_code_N1G,-0.14546479324437642,0.14546479324437642,2051
postal_code_R4N,-0.14546217997374686,0.14546217997374686,2052
postal_code_J9X,0.14511923167595936,0.14511923167595936,2053
postal_code_H3S,-0.1451087054737608,0.1451087054737608,2054
postal_code_J1E,-0.14478178245175144,0.14478178245175144,2055
postal_code_J3U,0.14462746831559817,0.14462746831559817,2056
postal_code_N3T,-0.14462359166419853,0.14462359166419853,2057
postal_code_M2P,-0.1442659124681356,0.1442659124681356,2058
postal_code_A7Y,-0.14416806790172107,0.14416806790172107,2059
postal_code_R4R,-0.14416060997539523,0.14416060997539523,2060
postal_code_J8P,-0.1441420980262598,0.1441420980262598,2061
postal_code_K2Z,-0.14393642373375873,0.14393642373375873,2062
postal_code_P3J,0.1439153474190133,0.1439153474190133,2063
postal_code_C5C,-0.14388554560468916,0.14388554560468916,2064
postal_code_C6X,-0.14386344140878454,0.14386344140878454,2065
postal_code_V5L,-0.14352079551990135,0.14352079551990135,2066
postal_code_N6K,0.14342955281638306,0.14342955281638306,2067
postal_code_T4T,-0.14303358385226145,0.14303358385226145,2068
postal_code_H1Z,0.14284300617042145,0.14284300617042145,2069
postal_code_K5J,0.14282067893922964,0.14282067893922964,2070
postal_code_K2Y,0.1425910127135098,0.1425910127135098,2071
postal_code_H5T,-0.14224135713432148,0.14224135713432148,2072
postal_code_V2J,-0.14209638108120182,0.14209638108120182,2073
postal_code_B8H,-0.142076481909733,0.142076481909733,2074
postal_code_N7V,-0.14194944125986508,0.14194944125986508,2075
postal_code_H5O,0.14181105534313543,0.14181105534313543,2076
postal_code_R6P,-0.1417826817027287,0.1417826817027287,2077
postal_code_B9P,-0.14155667216983345,0.14155667216983345,2078
postal_code_P2T,-0.1415137499865661,0.1415137499865661,2079
postal_code_B5T,-0.14147190036181348,0.14147190036181348,2080
postal_code_B9D,-0.14137538113197046,0.14137538113197046,2081
postal_code_J4K,-0.14088778133608823,0.14088778133608823,2082
postal_code_M8M,-0.1408197671060686,0.1408197671060686,2083
postal_code_P5P,-0.14076935301156693,0.14076935301156693,2084
postal_code_J1B,-0.14063794499792703,0.14063794499792703,2085
postal_code_K1O,-0.1404116333322978,0.1404116333322978,2086
postal_code_R9T,-0.14021083913956753,0.14021083913956753,2087
postal_code_J3Q,-0.14013837592158263,0.14013837592158263,2088
postal_code_H8U,-0.14004054352872253,0.14004054352872253,2089
postal_code_J1H,-0.1400071746365608,0.1400071746365608,2090
postal_code_R9N,-0.13989638860723483,0.13989638860723483,2091
postal_code_P4Q,0.13972264408425591,0.13972264408425591,2092
postal_code_P2D,0.1396770070828373,0.1396770070828373,2093
postal_code_E9O,-0.13964726621408058,0.13964726621408058,2094
postal_code_K8G,-0.13963274031500525,0.13963274031500525,2095
postal_code_E9U,-0.13960783425641424,0.13960783425641424,2096
postal_code_J5E,0.13945883419175387,0.13945883419175387,2097
postal_code_K8E,-0.13935018580151298,0.13935018580151298,2098
postal_code_V5V,-0.13896601969666786,0.13896601969666786,2099
postal_code_J7C,-0.13891207443340223,0.13891207443340223,2100
postal_code_N8H,-0.13888353369796258,0.13888353369796258,2101
postal_code_K8L,0.13887704705303228,0.13887704705303228,2102
postal_code_T4N,0.13873079294763963,0.13873079294763963,2103
postal_code_S8F,-0.13861261894989554,0.13861261894989554,2104
postal_code_B5K,-0.1386092448482822,0.1386092448482822,2105
postal_code_T1Z,-0.13842056025342092,0.13842056025342092,2106
postal_code_M7M,-0.13838929633570154,0.13838929633570154,2107
postal_code_A4V,-0.13806092196289121,0.13806092196289121,2108
postal_code_J8V,-0.13786226878337177,0.13786226878337177,2109
postal_code_N2S,0.13782764910176024,0.13782764910176024,2110
postal_code_H9N,-0.1378056875698717,0.1378056875698717,2111
postal_code_B2Y,-0.13744116033714238,0.13744116033714238,2112
postal_code_G2Z,-0.13741416864094438,0.13741416864094438,2113
postal_code_E1H,-0.1372078480520114,0.1372078480520114,2114
postal_code_M3J,-0.13716271661172025,0.13716271661172025,2115
postal_code_J4H,-0.1371123914094531,0.1371123914094531,2116
postal_code_E7F,-0.13705618250194634,0.13705618250194634,2117
postal_code_L6Z,0.13695255665133185,0.13695255665133185,2118
postal_code_K3G,0.13693178246972462,0.13693178246972462,2119
postal_code_N2B,0.13690201374710673,0.13690201374710673,2120
postal_code_R2A,-0.13687483077754226,0.13687483077754226,2121
postal_code_A7K,-0.13661148207389429,0.13661148207389429,2122
postal_code_N5G,0.1364764917655899,0.1364764917655899,2123
postal_code_V3W,-0.13645730564668862,0.13645730564668862,2124
postal_code_N1Q,-0.13641247898051562,0.13641247898051562,2125
postal_code_L2X,-0.13609582220813152,0.13609582220813152,2126
postal_code_A4C,-0.1359085115967237,0.1359085115967237,2127
postal_code_L2O,0.13528413508449666,0.13528413508449666,2128
postal_code_N4Q,-0.1352058495643168,0.1352058495643168,2129
postal_code_P7O,-0.1351677792716304,0.1351677792716304,2130
postal_code_G7X,0.13502926579068097,0.13502926579068097,2131
postal_code_B6Q,0.13492732503787155,0.13492732503787155,2132
postal_code_B8S,-0.13489959113174005,0.13489959113174005,2133
postal_code_V9U,-0.1347525390942683,0.1347525390942683,2134
postal_code_N1S,0.13465635974258405,0.13465635974258405,2135
postal_code_T6D,0.13454194041628506,0.13454194041628506,2136
postal_code_T8U,0.13448290357934423,0.13448290357934423,2137
postal_code_G5S,-0.13447373686471317,0.13447373686471317,2138
postal_code_P3Y,-0.13444514935880084,0.13444514935880084,2139
postal_code_B8W,-0.1343177321365041,0.1343177321365041,2140
postal_code_K6X,0.13397964729768436,0.13397964729768436,2141
postal_code_P2E,-0.13379369398658503,0.13379369398658503,2142
postal_code_G2F,0.1336878974686177,0.1336878974686177,2143
postal_code_A5A,-0.13359817081313696,0.13359817081313696,2144
postal_code_J6Y,-0.133435335404043,0.133435335404043,2145
postal_code_R9Q,-0.1333300077349041,0.1333300077349041,2146
postal_code_N3I,-0.13329005640113784,0.13329005640113784,2147
postal_code_J5H,0.13326200453093093,0.13326200453093093,2148
postal_code_N7J,-0.13323925682341714,0.13323925682341714,2149
postal_code_P6Z,-0.13316468896461217,0.13316468896461217,2150
postal_code_T8A,0.1331621434142132,0.1331621434142132,2151
postal_code_E8P,-0.1331496347031581,0.1331496347031581,2152
postal_code_V1M,-0.1330830484756692,0.1330830484756692,2153
postal_code_J7A,-0.13297620180563252,0.13297620180563252,2154
postal_code_B6B,-0.13290044807938067,0.13290044807938067,2155
postal_code_P5T,-0.13258192199751706,0.13258192199751706,2156
postal_code_P6O,-0.13253815895963103,0.13253815895963103,2157
postal_code_B5P,-0.1324909668525284,0.1324909668525284,2158
postal_code_L8K,0.13245071407466774,0.13245071407466774,2159
postal_code_C3G,-0.13238656505161298,0.13238656505161298,2160
postal_code_G3J,0.13223516405223196,0.13223516405223196,2161
postal_code_H3F,0.13211300966173511,0.13211300966173511,2162
postal_code_V5H,-0.1319139657352603,0.1319139657352603,2163
postal_code_R2I,-0.13189899927017773,0.13189899927017773,2164
postal_code_E9P,-0.13189803404954717,0.13189803404954717,2165
postal_code_V9L,0.13187872576906046,0.13187872576906046,2166
postal_code_M3R,0.1318474750978071,0.1318474750978071,2167
postal_code_G7A,-0.1318174052205529,0.1318174052205529,2168
postal_code_A9Q,-0.13177812305471878,0.13177812305471878,2169
postal_code_T8X,0.13176160660867497,0.13176160660867497,2170
postal_code_L9Q,-0.13175207439687178,0.13175207439687178,2171
postal_code_L2U,0.1317359430777621,0.1317359430777621,2172
postal_code_L9O,-0.1315615374787769,0.1315615374787769,2173
postal_code_B8A,-0.13153781269566106,0.13153781269566106,2174
postal_code_L7N,-0.13148366229484953,0.13148366229484953,2175
postal_code_L5W,-0.13146900302545672,0.13146900302545672,2176
postal_code_T4D,-0.1314537889673134,0.1314537889673134,2177
postal_code_V8K,-0.13143248666282145,0.13143248666282145,2178
postal_code_P3Z,0.13135713395578932,0.13135713395578932,2179
postal_code_E5B,0.1313403859019219,0.1313403859019219,2180
postal_code_T5S,-0.13132479572127437,0.13132479572127437,2181
postal_code_M2L,-0.13112414366528038,0.13112414366528038,2182
postal_code_S2C,-0.13108437269997786,0.13108437269997786,2183
postal_code_G6D,-0.13058066138408564,0.13058066138408564,2184
postal_code_B2T,-0.13055297028787458,0.13055297028787458,2185
postal_code_G6F,0.13049122567673294,0.13049122567673294,2186
postal_code_R1T,-0.13036417406679504,0.13036417406679504,2187
postal_code_L2Q,-0.13034113247459736,0.13034113247459736,2188
postal_code_C3Q,-0.13022763917615127,0.13022763917615127,2189
postal_code_A1X,-0.13016349323386092,0.13016349323386092,2190
postal_code_K3F,-0.13006547044685252,0.13006547044685252,2191
postal_code_L4W,-0.13002535114186242,0.13002535114186242,2192
postal_code_P6T,-0.12988803440237584,0.12988803440237584,2193
postal_code_B1K,-0.12986297546234019,0.12986297546234019,2194
postal_code_S5B,-0.12982572248062865,0.12982572248062865,2195
postal_code_C6Y,-0.1297222011494973,0.1297222011494973,2196
postal_code_C4T,-0.12963533909657887,0.12963533909657887,2197
postal_code_J9H,-0.12953095125169697,0.12953095125169697,2198
postal_code_R8G,0.12952673480050145,0.12952673480050145,2199
postal_code_V5F,0.12927727656759289,0.12927727656759289,2200
postal_code_K3U,-0.1291886727153595,0.1291886727153595,2201
postal_code_A6A,-0.12905877260515827,0.12905877260515827,2202
postal_code_K4Z,-0.1290501847941232,0.1290501847941232,2203
postal_code_L2C,-0.1290361607905817,0.1290361607905817,2204
postal_code_E3X,-0.12876829395023381,0.12876829395023381,2205
postal_code_V7L,0.12856078261495604,0.12856078261495604,2206
postal_code_P8I,0.1284436012905105,0.1284436012905105,2207
postal_code_R1S,-0.1284028929634171,0.1284028929634171,2208
postal_code_H3R,-0.12838777417876834,0.12838777417876834,2209
postal_code_B3N,-0.12837663286334824,0.12837663286334824,2210
postal_code_T2Y,-0.12833057278030158,0.12833057278030158,2211
postal_code_N9Z,-0.12826965017035855,0.12826965017035855,2212
postal_code_C8M,-0.12799976273928826,0.12799976273928826,2213
postal_code_H4L,-0.12781691762897018,0.12781691762897018,2214
postal_code_K1A,-0.12778105726867975,0.12778105726867975,2215
postal_code_T9F,-0.12770617054371367,0.12770617054371367,2216
postal_code_T1W,0.12766502158297052,0.12766502158297052,2217
postal_code_N8Y,-0.1276301682110615,0.1276301682110615,2218
postal_code_C1L,-0.1275057078441615,0.1275057078441615,2219
