Feature,LASSO_Coefficient,LASSO_AbsCoeff,LASSO_Rank,Ridge_Coefficient,Ridge_AbsCoeff,Ridge_Rank,ElasticNet_Coefficient,ElasticNet_AbsCoeff,ElasticNet_Rank,Average_Rank,Rank_Difference
postal_code_T4G,0.0,0.0,1290,0.11518374424548626,0.11518374424548626,2351,0.2089333304264102,0.2089333304264102,906,1515.6666666666667,1445
postal_code_A8X,0.0,0.0,1015,-0.1841137425439211,0.1841137425439211,1629,0.0,0.0,1905,1516.3333333333333,890
postal_code_R9A,0.0,0.0,1544,-0.20053872607682496,0.20053872607682496,1457,0.0,0.0,1550,1517.0,93
postal_code_L7T,0.0,0.0,3028,-0.30905900475314846,0.30905900475314846,648,-0.226492313988818,0.226492313988818,876,1517.3333333333333,2380
postal_code_K6J,0.0,0.0,3290,-0.33168669089712616,0.33168669089712616,526,-0.2841058810952624,0.2841058810952624,742,1519.3333333333333,2764
postal_code_G4N,0.0,0.0,2044,0.22333953474876264,0.22333953474876264,1247,0.06814420284364622,0.06814420284364622,1269,1520.0,797
postal_code_B3S,0.0,0.0,2768,0.24972112601495086,0.24972112601495086,1017,0.2687687886075028,0.2687687886075028,777,1520.6666666666667,1991
postal_code_B1S,0.0,0.0,963,-0.2135999285195647,0.2135999285195647,1335,0.0,0.0,2271,1523.0,1308
postal_code_G4O,0.0,0.0,2035,-0.19378441585207534,0.19378441585207534,1535,-0.17210197170373423,0.17210197170373423,1000,1523.3333333333333,1035
postal_code_V5E,0.0,0.0,1508,-0.17338505778041058,0.17338505778041058,1746,-0.051545782698269954,0.051545782698269954,1317,1523.6666666666667,429
postal_code_S9P,0.0,0.0,1759,-0.20863358524667872,0.20863358524667872,1382,-0.013912322035055451,0.013912322035055451,1431,1524.0,377
postal_code_L9R,0.0,0.0,2887,-0.33335182799631796,0.33335182799631796,522,-0.11156142691899026,0.11156142691899026,1164,1524.3333333333333,2365
postal_code_P3D,0.0,0.0,600,0.07702222075582843,0.07702222075582843,2733,0.0792487883456807,0.0792487883456807,1246,1526.3333333333333,2133
postal_code_A7Y,0.0,0.0,586,-0.14416806790172107,0.14416806790172107,2059,0.0,0.0,1934,1526.3333333333333,1473
postal_code_G6A,0.0,0.0,2082,-0.20638653704724624,0.20638653704724624,1402,-0.13637700015304138,0.13637700015304138,1096,1526.6666666666667,986
postal_code_T4T,0.0,0.0,1256,-0.14303358385226145,0.14303358385226145,2068,-0.07085202300678858,0.07085202300678858,1262,1528.6666666666667,812
postal_code_E8Y,0.0,0.0,2504,-0.3086972228880513,0.3086972228880513,651,-0.013758675871322441,0.013758675871322441,1432,1529.0,1853
postal_code_P8I,0.0,0.0,747,0.1284436012905105,0.1284436012905105,2207,0.0,0.0,1634,1529.3333333333333,1460
postal_code_K5I,0.0,0.0,3311,-0.28396679675510783,0.28396679675510783,796,-0.4198712064360475,0.4198712064360475,482,1529.6666666666667,2829
postal_code_R2I,0.0,0.0,610,-0.13189899927017773,0.13189899927017773,2164,0.0,0.0,1815,1529.6666666666667,1554
postal_code_T4D,0.0,0.0,1287,-0.1314537889673134,0.1314537889673134,2177,-0.12400912278096342,0.12400912278096342,1125,1529.6666666666667,1052
postal_code_S2L,0.0,0.0,1608,-0.1987427519998291,0.1987427519998291,1477,0.0,0.0,1505,1530.0,131
postal_code_P9G,0.0,0.0,771,-0.14810036832821907,0.14810036832821907,2025,0.0,0.0,1796,1530.6666666666667,1254
postal_code_K8Y,0.0,0.0,2819,-0.23682714126388624,0.23682714126388624,1126,-0.33510932867665,0.33510932867665,647,1530.6666666666667,2172
postal_code_R2A,0.0,0.0,649,-0.13687483077754226,0.13687483077754226,2121,0.0,0.0,1823,1531.0,1472
postal_code_G8H,0.0,0.0,1940,-0.21476868722296583,0.21476868722296583,1329,-0.04955243245317522,0.04955243245317522,1326,1531.6666666666667,614
postal_code_S9M,0.0,0.0,1756,-0.31261758923606053,0.31261758923606053,627,0.0,0.0,2218,1533.6666666666667,1591
postal_code_L1U,0.0,0.0,2690,-0.2621822974642535,0.2621822974642535,927,-0.17634008156011513,0.17634008156011513,985,1534.0,1763
postal_code_P6S,0.0,0.0,730,-0.1234634148422124,0.1234634148422124,2265,0.0,0.0,1608,1534.3333333333333,1535
postal_code_G1C,0.0,0.0,2478,0.2508094664087198,0.2508094664087198,1012,0.12878681609259388,0.12878681609259388,1114,1534.6666666666667,1466
postal_code_K9N,0.0,0.0,2847,-0.2755187596739773,0.2755187596739773,851,-0.2067812190193622,0.2067812190193622,910,1536.0,1996
postal_code_B7E,0.0,0.0,1910,-0.23351342863904292,0.23351342863904292,1158,0.0,0.0,1542,1536.6666666666667,752
postal_code_R9O,0.0,0.0,1568,-0.19390819147991079,0.19390819147991079,1533,0.0,0.0,1510,1537.0,58
postal_code_A4W,0.0,0.0,1291,-0.2183248506138292,0.2183248506138292,1297,0.0,0.0,2028,1538.6666666666667,737
postal_code_M1D,0.0,0.0,2898,-0.270940699425246,0.270940699425246,880,-0.2431984598241012,0.2431984598241012,839,1539.0,2059
postal_code_G2D,0.0,0.0,2553,-0.22726247592047671,0.22726247592047671,1217,-0.24013832529901447,0.24013832529901447,848,1539.3333333333333,1705
postal_code_P2K,0.0,0.0,536,-0.25075432091540517,0.25075432091540517,1013,0.0,0.0,3073,1540.6666666666667,2537
postal_code_G6P,0.0,0.0,2050,0.19166356609362617,0.19166356609362617,1558,0.16571517124519536,0.16571517124519536,1014,1540.6666666666667,1036
postal_code_T8I,0.0,0.0,1203,-0.19813495554032923,0.19813495554032923,1485,0.0,0.0,1946,1544.6666666666667,743
postal_code_M9A,0.0,0.0,802,-0.27559493680518654,0.27559493680518654,850,0.0,0.0,2983,1545.0,2181
postal_code_C1B,0.0,0.0,2396,-0.3167094126389717,0.3167094126389717,606,0.0,0.0,1637,1546.3333333333333,1790
postal_code_B8M,0.0,0.0,2410,-0.34014754262327246,0.34014754262327246,503,0.0,0.0,1730,1547.6666666666667,1907
postal_code_S2V,0.0,0.0,1618,-0.2303641673216145,0.2303641673216145,1193,0.0,0.0,1833,1548.0,640
postal_code_P7U,0.0,0.0,710,-0.12088712580260344,0.12088712580260344,2287,0.0,0.0,1647,1548.0,1577
postal_code_L3K,0.0,0.0,2682,-0.3277960586241404,0.3277960586241404,544,-0.017450631751630124,0.017450631751630124,1420,1548.6666666666667,2138
postal_code_S7Y,0.0,0.0,1879,-0.303412336253921,0.303412336253921,677,0.0,0.0,2094,1550.0,1417
postal_code_A1R,0.0,0.0,1374,-0.22246709591727462,0.22246709591727462,1259,0.0,0.0,2019,1550.6666666666667,760
postal_code_H9Q,0.0,0.0,2663,-0.25738366984123984,0.25738366984123984,960,-0.15756957245221115,0.15756957245221115,1032,1551.6666666666667,1703
postal_code_J7R,0.0,0.0,3093,0.3922268869171223,0.3922268869171223,369,0.09809275795205835,0.09809275795205835,1195,1552.3333333333333,2724
postal_code_R1T,0.0,0.0,643,-0.13036417406679504,0.13036417406679504,2187,0.0,0.0,1829,1553.0,1544
postal_code_R3N,0.0,0.0,686,-0.12519336567930234,0.12519336567930234,2249,0.0,0.0,1727,1554.0,1563
postal_code_L4R,0.0,0.0,2715,0.28812777221721897,0.28812777221721897,767,0.10305322224590255,0.10305322224590255,1183,1555.0,1948
postal_code_V9X,0.0,0.0,1404,0.1243485075794062,0.1243485075794062,2258,0.1711840651050459,0.1711840651050459,1003,1555.0,1255
postal_code_R4C,0.0,0.0,680,-0.1230858120765429,0.1230858120765429,2267,0.0,0.0,1719,1555.3333333333333,1587
postal_code_V5V,0.0,0.0,1501,-0.13896601969666786,0.13896601969666786,2099,-0.1443577311395342,0.1443577311395342,1070,1556.6666666666667,1029
postal_code_L5I,0.0,0.0,2732,0.3169917874558063,0.3169917874558063,603,0.04515036182880906,0.04515036182880906,1336,1557.0,2129
province_PE,-0.06096393409385191,0.06096393409385191,408,-0.03550103994125201,0.03550103994125201,3095,-0.10622768812166015,0.10622768812166015,1174,1559.0,2687
postal_code_R1S,0.0,0.0,642,-0.1284028929634171,0.1284028929634171,2208,0.0,0.0,1830,1560.0,1566
postal_code_H6N,0.0,0.0,2133,0.2117133078479495,0.2117133078479495,1352,0.09758556121482345,0.09758556121482345,1197,1560.6666666666667,936
postal_code_T3K,0.0,0.0,1780,-0.18886073393129044,0.18886073393129044,1580,-0.050082982102608115,0.050082982102608115,1324,1561.3333333333333,456
postal_code_V7W,0.0,0.0,1362,-0.12204005293072075,0.12204005293072075,2275,-0.15231936877431468,0.15231936877431468,1050,1562.3333333333333,1225
postal_code_B7I,0.0,0.0,2051,0.24525480388812249,0.24525480388812249,1052,0.0,0.0,1585,1562.6666666666667,999
postal_code_B2S,0.0,0.0,3018,0.27196808925184207,0.27196808925184207,876,0.25832523718919437,0.25832523718919437,805,1566.3333333333333,2213
postal_code_J7F,0.0,0.0,3116,-0.2484774537389836,0.2484774537389836,1029,-0.3873257007138182,0.3873257007138182,555,1566.6666666666667,2561
postal_code_J7Y,0.0,0.0,3109,0.29103228399824693,0.29103228399824693,748,0.24020165286621512,0.24020165286621512,847,1568.0,2361
postal_code_B1A,0.0,0.0,812,0.16775061074479977,0.16775061074479977,1801,0.0,0.0,2092,1568.3333333333333,1280
postal_code_A2Y,0.0,0.0,1227,-0.20159991853472964,0.20159991853472964,1453,0.0,0.0,2027,1569.0,800
postal_code_L6C,0.0,0.0,2986,0.3234268283231764,0.3234268283231764,573,0.11515296256009264,0.11515296256009264,1151,1570.0,2413
postal_code_V9L,0.0,0.0,1414,0.13187872576906046,0.13187872576906046,2166,0.12132977383965553,0.12132977383965553,1133,1571.0,1033
province_BC,0.07162223042753958,0.07162223042753958,402,0.028764038608752603,0.028764038608752603,3154,0.11335477049856517,0.11335477049856517,1158,1571.3333333333333,2752
vehicle_brand_Hyundai,-0.13661404377321548,0.13661404377321548,367,-0.022980952187428662,0.022980952187428662,3202,-0.11756154412736426,0.11756154412736426,1146,1571.6666666666667,2835
postal_code_K7H,0.0,0.0,2791,-0.25728178104330934,0.25728178104330934,963,-0.18509963886964434,0.18509963886964434,962,1572.0,1829
postal_code_V1Z,0.0,0.0,1221,0.11852940179827866,0.11852940179827866,2310,0.09991619054147366,0.09991619054147366,1188,1573.0,1122
postal_code_A4K,0.0,0.0,1335,0.2170424922663475,0.2170424922663475,1307,0.0,0.0,2079,1573.6666666666667,772
postal_code_K4Y,0.0,0.0,3253,-0.30345074739797806,0.30345074739797806,676,-0.26129487868972,0.26129487868972,796,1575.0,2577
province_QC,0.04921347680824721,0.04921347680824721,420,0.0341389832126871,0.0341389832126871,3105,0.0971742385616479,0.0971742385616479,1201,1575.3333333333333,2685
postal_code_H7Y,0.0,0.0,2170,-0.22635274012249448,0.22635274012249448,1226,-0.046747672725851015,0.046747672725851015,1331,1575.6666666666667,944
postal_code_A1M,0.0,0.0,1363,-0.21193528398869388,0.21193528398869388,1350,0.0,0.0,2016,1576.3333333333333,666
postal_code_R2N,0.0,0.0,614,-0.1187606978216341,0.1187606978216341,2307,0.0,0.0,1810,1577.0,1693
postal_code_M1C,0.0,0.0,2897,0.29241510229213236,0.29241510229213236,738,0.13600559413648997,0.13600559413648997,1098,1577.6666666666667,2159
postal_code_P7J,0.0,0.0,727,-0.10893898709801349,0.10893898709801349,2414,0.0,0.0,1594,1578.3333333333333,1687
postal_code_G2O,0.0,0.0,2564,-0.24579004680979386,0.24579004680979386,1048,-0.12623266528446261,0.12623266528446261,1124,1578.6666666666667,1516
postal_code_P3Q,0.0,0.0,567,-0.10076322992668862,0.10076322992668862,2496,0.0,0.0,1674,1579.0,1929
postal_code_K7J,0.0,0.0,2793,-0.2281875875862352,0.2281875875862352,1208,-0.28422110764881575,0.28422110764881575,741,1580.6666666666667,2052
postal_code_G5C,0.0,0.0,2010,0.2000566763296679,0.2000566763296679,1464,0.06851551797490109,0.06851551797490109,1268,1580.6666666666667,742
postal_code_P8U,0.0,0.0,782,-0.11652620201481367,0.11652620201481367,2336,0.0,0.0,1625,1581.0,1554
postal_code_C9P,0.0,0.0,2359,0.25303750851692414,0.25303750851692414,994,0.028449557286362257,0.028449557286362257,1391,1581.3333333333333,1365
postal_code_P5K,0.0,0.0,498,-0.09540013068784133,0.09540013068784133,2548,0.0,0.0,1698,1581.3333333333333,2050
postal_code_M3Z,0.0,0.0,2923,-0.23934554781654382,0.23934554781654382,1109,-0.3025761832281119,0.3025761832281119,712,1581.3333333333333,2211
postal_code_V5X,0.0,0.0,1503,-0.10810018348021418,0.10810018348021418,2425,-0.25129869031812074,0.25129869031812074,821,1583.0,1604
postal_code_B6W,0.0,0.0,2201,-0.19659803252797853,0.19659803252797853,1503,-0.15352675448122438,0.15352675448122438,1046,1583.3333333333333,1155
postal_code_T2F,0.0,0.0,1798,0.17251146447543156,0.17251146447543156,1752,0.09643782007530467,0.09643782007530467,1203,1584.3333333333333,595
postal_code_M2G,0.0,0.0,2901,-0.3530596709021276,0.3530596709021276,456,-0.023557774976921346,0.023557774976921346,1396,1584.3333333333333,2445
postal_code_S9H,0.0,0.0,1751,-0.2723731221002749,0.2723731221002749,872,0.0,0.0,2130,1584.3333333333333,1258
postal_code_S2B,0.0,0.0,1553,-0.1793655674965053,0.1793655674965053,1686,0.0,0.0,1516,1585.0,170
postal_code_S9E,0.0,0.0,1749,-0.27202411439054036,0.27202411439054036,875,0.0,0.0,2132,1585.3333333333333,1257
postal_code_P8J,0.0,0.0,748,-0.11102265263724845,0.11102265263724845,2388,0.0,0.0,1621,1585.6666666666667,1640
postal_code_B9V,0.0,0.0,2380,-0.2897779566945441,0.2897779566945441,755,0.0,0.0,1623,1586.0,1625
postal_code_N9F,0.0,0.0,1032,-0.31017342610569776,0.31017342610569776,644,0.0,0.0,3086,1587.3333333333333,2442
vehicle_brand_Chevrolet,0.083960770770727,0.083960770770727,398,0.025149842747666268,0.025149842747666268,3186,0.10463763905050412,0.10463763905050412,1178,1587.3333333333333,2788
postal_code_P1M,0.0,0.0,558,-0.2311844363739918,0.2311844363739918,1180,0.0,0.0,3028,1588.6666666666667,2470
postal_code_L3G,0.0,0.0,2679,-0.20865585207030354,0.20865585207030354,1381,-0.30948488016872516,0.30948488016872516,706,1588.6666666666667,1973
postal_code_J4F,0.0,0.0,3204,-0.261291982815513,0.261291982815513,935,-0.3463304180333086,0.3463304180333086,628,1589.0,2576
postal_code_N7K,0.0,0.0,986,-0.3012337316623557,0.3012337316623557,691,0.0,0.0,3090,1589.0,2399
postal_code_P6M,0.0,0.0,473,0.0825975158278239,0.0825975158278239,2683,0.0,0.0,1613,1589.6666666666667,2210
postal_code_L7B,0.0,0.0,2963,-0.25857375862453885,0.25857375862453885,953,-0.23834459224427945,0.23834459224427945,854,1590.0,2109
postal_code_R8S,0.0,0.0,1687,-0.19217392045025666,0.19217392045025666,1548,0.0,0.0,1537,1590.6666666666667,150
vehicle_brand_BMW,-0.1343668891347942,0.1343668891347942,368,-0.016533759927837254,0.016533759927837254,3258,-0.11718093803091037,0.11718093803091037,1148,1591.3333333333333,2890
postal_code_G6L,0.0,0.0,2071,0.18486249955143919,0.18486249955143919,1616,0.138318687036952,0.138318687036952,1089,1592.0,982
vehicle_value,-0.11605735436378939,0.11605735436378939,375,-0.016344607461531505,0.016344607461531505,3261,-0.11963498190854518,0.11963498190854518,1141,1592.3333333333333,2886
postal_code_K1B,0.0,0.0,3349,-0.2864000227819612,0.2864000227819612,780,-0.33426923490502847,0.33426923490502847,650,1593.0,2699
postal_code_J5F,0.0,0.0,3086,-0.25963878825624925,0.25963878825624925,944,-0.2792632647431337,0.2792632647431337,750,1593.3333333333333,2336
postal_code_N6A,0.0,0.0,1135,0.3127687057348053,0.3127687057348053,625,0.0,0.0,3021,1593.6666666666667,2396
postal_code_G9C,0.0,0.0,1922,0.18306394211116067,0.18306394211116067,1646,0.09086962848831902,0.09086962848831902,1214,1594.0,708
postal_code_R4T,0.0,0.0,669,-0.11554539586045953,0.11554539586045953,2348,0.0,0.0,1766,1594.3333333333333,1679
postal_code_R1P,0.0,0.0,640,-0.11564969688265793,0.11564969688265793,2347,0.0,0.0,1803,1596.6666666666667,1707
postal_code_R9U,0.0,0.0,1574,-0.18304435315147516,0.18304435315147516,1647,0.0,0.0,1574,1598.3333333333333,73
postal_code_L8D,0.0,0.0,3038,0.2406468268495061,0.2406468268495061,1097,0.3297416348482015,0.3297416348482015,662,1599.0,2376
postal_code_H5C,0.0,0.0,2242,-0.16606019342761486,0.16606019342761486,1817,-0.28308952569518747,0.28308952569518747,743,1600.6666666666667,1499
postal_code_K5S,0.0,0.0,3321,0.3132989304464336,0.3132989304464336,624,0.2376254533599698,0.2376254533599698,859,1601.3333333333333,2697
postal_code_M2W,0.0,0.0,2941,0.2258973834727779,0.2258973834727779,1227,0.33720395329377034,0.33720395329377034,644,1604.0,2297
postal_code_L1M,0.0,0.0,2825,-0.2684534020873225,0.2684534020873225,895,-0.13706924131442016,0.13706924131442016,1093,1604.3333333333333,1930
postal_code_T1Z,0.0,0.0,1792,-0.13842056025342092,0.13842056025342092,2106,-0.2033011788978329,0.2033011788978329,920,1606.0,1186
postal_code_V9U,0.0,0.0,1402,-0.1347525390942683,0.1347525390942683,2134,-0.06195945106347711,0.06195945106347711,1283,1606.3333333333333,851
postal_code_S1Z,0.0,0.0,1551,-0.17900532484856022,0.17900532484856022,1689,0.0,0.0,1579,1606.3333333333333,138
postal_code_V2A,0.0,0.0,1222,-0.17097178527889167,0.17097178527889167,1765,0.0,0.0,1837,1608.0,615
vehicle_brand_Ford,-0.11965218393729,0.11965218393729,373,-0.01628024353368362,0.01628024353368362,3263,-0.09988654130721426,0.09988654130721426,1189,1608.3333333333333,2890
postal_code_L1Y,0.0,0.0,2694,0.23444447700678991,0.23444447700678991,1148,0.1776102112341981,0.1776102112341981,983,1608.3333333333333,1711
postal_code_L1X,0.0,0.0,2693,-0.23678064851729627,0.23678064851729627,1128,-0.16957124526358705,0.16957124526358705,1008,1609.6666666666667,1685
postal_code_V1V,0.0,0.0,1217,-0.17021468528645445,0.17021468528645445,1772,0.0,0.0,1840,1609.6666666666667,623
postal_code_S2N,0.0,0.0,1610,0.16889651901194297,0.16889651901194297,1790,0.01480677336829249,0.01480677336829249,1429,1609.6666666666667,361
postal_code_B8G,0.0,0.0,2907,0.5065684357999582,0.5065684357999582,206,0.0,0.0,1717,1610.0,2701
postal_code_E6F,0.0,0.0,2645,0.2813517999497799,0.2813517999497799,817,0.034468121884415316,0.034468121884415316,1370,1610.6666666666667,1828
postal_code_S7E,0.0,0.0,1887,-0.27769673552459523,0.27769673552459523,834,0.0,0.0,2111,1610.6666666666667,1277
postal_code_A8J,0.0,0.0,1042,0.1636630844779915,0.1636630844779915,1840,0.0,0.0,1952,1611.3333333333333,910
postal_code_R4Q,0.0,0.0,656,-0.10927407570722285,0.10927407570722285,2410,0.0,0.0,1769,1611.6666666666667,1754
postal_code_L6H,0.0,0.0,2991,0.2813545813715268,0.2813545813715268,815,0.15822935566326965,0.15822935566326965,1029,1611.6666666666667,2176
postal_code_J8Z,0.0,0.0,3371,-0.30495539169529173,0.30495539169529173,664,-0.2590697073054429,0.2590697073054429,802,1612.3333333333333,2707
postal_code_V6Y,0.0,0.0,1386,-0.12677104189644464,0.12677104189644464,2227,-0.08661218724838375,0.08661218724838375,1227,1613.3333333333333,1000
postal_code_S2A,0.0,0.0,1552,-0.1758304450823132,0.1758304450823132,1722,0.0,0.0,1568,1614.0,170
postal_code_H7B,0.0,0.0,2099,0.20451478454240055,0.20451478454240055,1423,0.05101396330135535,0.05101396330135535,1320,1614.0,779
postal_code_P7W,0.0,0.0,712,-0.1019394607601986,0.1019394607601986,2485,0.0,0.0,1645,1614.0,1773
postal_code_J9N,0.0,0.0,3337,-0.3041867777891414,0.3041867777891414,671,-0.24396639948918208,0.24396639948918208,836,1614.6666666666667,2666
postal_code_L2Y,0.0,0.0,2671,-0.20660783388810197,0.20660783388810197,1399,-0.2671104049776389,0.2671104049776389,782,1617.3333333333333,1889
postal_code_J8F,0.0,0.0,3139,-0.2376592783444547,0.2376592783444547,1119,-0.3649807745757409,0.3649807745757409,594,1617.3333333333333,2545
postal_code_E1Z,0.0,0.0,2354,0.23242493190777055,0.23242493190777055,1168,0.04584474865329625,0.04584474865329625,1333,1618.3333333333333,1186
postal_code_M1M,0.0,0.0,2858,-0.24283823187111955,0.24283823187111955,1079,-0.20398395149628595,0.20398395149628595,919,1618.6666666666667,1939
province_NL,-0.054267276184246406,0.054267276184246406,416,-0.025948338341216678,0.025948338341216678,3178,-0.07080433114766128,0.07080433114766128,1263,1619.0,2762
postal_code_H4F,0.0,0.0,2266,0.20382167871017273,0.20382167871017273,1430,0.11218657207559575,0.11218657207559575,1161,1619.0,1105
postal_code_A6P,0.0,0.0,754,-0.12305374346790884,0.12305374346790884,2268,0.0,0.0,1836,1619.3333333333333,1514
postal_code_T8Q,0.0,0.0,1164,0.10451181319306806,0.10451181319306806,2465,0.08504425364686047,0.08504425364686047,1229,1619.3333333333333,1301
postal_code_A3J,0.0,0.0,1206,-0.1875721804690635,0.1875721804690635,1586,0.0,0.0,2067,1619.6666666666667,861
postal_code_M2B,0.0,0.0,2872,-0.3023112712874385,0.3023112712874385,685,-0.055635959700667634,0.055635959700667634,1303,1620.0,2187
vehicle_brand_Honda,0.04259655136581438,0.04259655136581438,425,0.025693528751267396,0.025693528751267396,3181,0.07452365441263359,0.07452365441263359,1255,1620.3333333333333,2756
postal_code_P9F,0.0,0.0,773,-0.1205621732133379,0.1205621732133379,2292,0.0,0.0,1797,1620.6666666666667,1519
postal_code_P6A,0.0,0.0,485,0.08154350371360572,0.08154350371360572,2693,0.0,0.0,1684,1620.6666666666667,2208
postal_code_P7X,0.0,0.0,703,-0.09892828007676133,0.09892828007676133,2516,0.0,0.0,1644,1621.0,1813
postal_code_J6F,0.0,0.0,3064,-0.2522286663254725,0.2522286663254725,1002,-0.25860094056696714,0.25860094056696714,804,1623.3333333333333,2260
postal_code_B9H,0.0,0.0,2391,0.3008327624714851,0.3008327624714851,693,0.0,0.0,1787,1623.6666666666667,1698
postal_code_T8M,0.0,0.0,1183,0.11155285744729247,0.11155285744729247,2380,0.05287079882256736,0.05287079882256736,1313,1625.3333333333333,1197
postal_code_S8Y,0.0,0.0,1745,0.25248488622313,0.25248488622313,998,0.0,0.0,2135,1626.0,1137
postal_code_H8G,0.0,0.0,2178,-0.20138216654664468,0.20138216654664468,1454,-0.07816758876653566,0.07816758876653566,1249,1627.0,929
vehicle_brand_Mercedes,-0.0859080151808407,0.0859080151808407,396,-0.020316096084491794,0.020316096084491794,3234,-0.07652469599251334,0.07652469599251334,1252,1627.3333333333333,2838
postal_code_C3S,0.0,0.0,2433,-0.2915961923095145,0.2915961923095145,742,0.0,0.0,1707,1627.3333333333333,1691
postal_code_R4V,0.0,0.0,671,-0.10662379779152135,0.10662379779152135,2448,0.0,0.0,1764,1627.6666666666667,1777
postal_code_K9B,0.0,0.0,2835,0.2429847579634992,0.2429847579634992,1078,0.18115852728828633,0.18115852728828633,972,1628.3333333333333,1863
postal_code_P3F,0.0,0.0,602,-0.15645481262983948,0.15645481262983948,1936,0.0,0.0,2348,1628.6666666666667,1746
postal_code_L9I,0.0,0.0,2878,-0.27787531358141465,0.27787531358141465,833,-0.10620595042517217,0.10620595042517217,1175,1628.6666666666667,2045
postal_code_M2N,0.0,0.0,2932,-0.2573109707783354,0.2573109707783354,962,-0.17416665435279743,0.17416665435279743,993,1629.0,1970
postal_code_T9L,0.0,0.0,1207,-0.1737514207644722,0.1737514207644722,1743,0.0,0.0,1937,1629.0,730
postal_code_R7F,0.0,0.0,1700,-0.18320282931322518,0.18320282931322518,1644,0.0,0.0,1549,1631.0,151
postal_code_T6D,0.0,0.0,1336,0.13454194041628506,0.13454194041628506,2136,0.017223800853042374,0.017223800853042374,1422,1631.3333333333333,800
postal_code_V7L,0.0,0.0,1351,0.12856078261495604,0.12856078261495604,2206,0.04423909532250807,0.04423909532250807,1339,1632.0,867
postal_code_M8T,0.0,0.0,816,0.2618593812065376,0.2618593812065376,929,0.0,0.0,3154,1633.0,2338
vehicle_brand_Toyota,-0.10020241567708572,0.10020241567708572,389,-0.014017731603004954,0.014017731603004954,3287,-0.08776056247610017,0.08776056247610017,1224,1633.3333333333333,2898
postal_code_G4D,0.0,0.0,2024,-0.19584186016242336,0.19584186016242336,1510,-0.03558224974416126,0.03558224974416126,1368,1634.0,656
postal_code_V2H,0.0,0.0,1253,-0.12608791899494623,0.12608791899494623,2237,-0.018692362779388946,0.018692362779388946,1414,1634.6666666666667,984
postal_code_K7K,0.0,0.0,2784,-0.2665694245157654,0.2665694245157654,901,-0.08868336038720898,0.08868336038720898,1219,1634.6666666666667,1883
postal_code_B8L,0.0,0.0,2409,-0.2879644034640324,0.2879644034640324,769,0.0,0.0,1729,1635.6666666666667,1640
postal_code_G6T,0.0,0.0,2054,-0.20364930751316468,0.20364930751316468,1432,-0.017424980779576976,0.017424980779576976,1421,1635.6666666666667,633
postal_code_M3M,0.0,0.0,2910,-0.23824506339131954,0.23824506339131954,1117,-0.21886576059818208,0.21886576059818208,884,1637.0,2026
postal_code_L3E,0.0,0.0,2677,-0.28369001420012446,0.28369001420012446,799,-0.009569084777306934,0.009569084777306934,1444,1640.0,1878
postal_code_J1X,0.0,0.0,3148,-0.25831674523770554,0.25831674523770554,956,-0.2512970344505214,0.2512970344505214,822,1642.0,2326
postal_code_R5J,0.0,0.0,1654,-0.15122620048734753,0.15122620048734753,1996,-0.06595542538374524,0.06595542538374524,1279,1643.0,717
postal_code_E4M,0.0,0.0,2614,0.27444732984457226,0.27444732984457226,860,0.006027442739429229,0.006027442739429229,1455,1643.0,1754
postal_code_R6I,0.0,0.0,1632,-0.1663785964635602,0.1663785964635602,1812,0.0,0.0,1489,1644.3333333333333,323
postal_code_J2Q,0.0,0.0,3199,0.2651532948975173,0.2651532948975173,909,0.24927758527661065,0.24927758527661065,828,1645.3333333333333,2371
postal_code_T9V,0.0,0.0,1239,-0.09342547404904532,0.09342547404904532,2570,-0.12133951742281232,0.12133951742281232,1132,1647.0,1438
postal_code_A9Q,0.0,0.0,855,-0.13177812305471878,0.13177812305471878,2169,0.0,0.0,1919,1647.6666666666667,1314
postal_code_S6V,0.0,0.0,1858,-0.2563551563401117,0.2563551563401117,970,0.0,0.0,2116,1648.0,1146
postal_code_L5U,0.0,0.0,2980,-0.3191574661776471,0.3191574661776471,593,-0.03385580597808873,0.03385580597808873,1372,1648.3333333333333,2387
postal_code_A2D,0.0,0.0,1509,-0.1994814786745172,0.1994814786745172,1470,0.0,0.0,1967,1648.6666666666667,497
postal_code_V8K,0.0,0.0,1422,-0.13143248666282145,0.13143248666282145,2178,-0.040571570493556586,0.040571570493556586,1347,1649.0,831
postal_code_P8T,0.0,0.0,781,-0.09627085400708735,0.09627085400708735,2541,0.0,0.0,1626,1649.3333333333333,1760
postal_code_R5V,0.0,0.0,1666,-0.18916717909019992,0.18916717909019992,1575,0.0,0.0,1711,1650.6666666666667,136
postal_code_P8A,0.0,0.0,716,-0.09131571265492623,0.09131571265492623,2597,0.0,0.0,1641,1651.3333333333333,1881
postal_code_A7X,0.0,0.0,569,-0.10606520187889541,0.10606520187889541,2452,0.0,0.0,1933,1651.3333333333333,1883
postal_code_G2Y,0.0,0.0,2527,0.20195896687053905,0.20195896687053905,1449,0.17768417171659864,0.17768417171659864,982,1652.6666666666667,1545
postal_code_K7B,0.0,0.0,2785,-0.2452719350787375,0.2452719350787375,1051,-0.12331544589791998,0.12331544589791998,1126,1654.0,1734
postal_code_K7Z,0.0,0.0,2781,0.24408606456120946,0.24408606456120946,1067,0.12785544650032166,0.12785544650032166,1117,1655.0,1714
