Feature,LASSO_Coefficient,LASSO_AbsCoeff,LASSO_Rank
postal_code_T8H,0.0,0.0,1202
postal_code_T8I,0.0,0.0,1203
postal_code_T8J,0.0,0.0,1204
postal_code_T9J,0.0,0.0,1205
postal_code_A3J,0.0,0.0,1206
postal_code_T9L,0.0,0.0,1207
postal_code_V1K,0.0,0.0,1208
postal_code_V1M,0.0,0.0,1209
postal_code_V1O,0.0,0.0,1210
postal_code_A3B,0.0,0.0,1211
postal_code_V1Q,0.0,0.0,1212
postal_code_V1R,0.0,0.0,1213
postal_code_V1S,0.0,0.0,1214
postal_code_V1T,0.0,0.0,1215
postal_code_V1U,0.0,0.0,1216
postal_code_V1V,0.0,0.0,1217
postal_code_V1W,0.0,0.0,1218
postal_code_V1X,0.0,0.0,1219
postal_code_V1Y,0.0,0.0,1220
postal_code_V1Z,0.0,0.0,1221
postal_code_V2A,0.0,0.0,1222
postal_code_A2Z,0.0,0.0,1223
postal_code_V2C,0.0,0.0,1224
postal_code_V2D,0.0,0.0,1225
postal_code_V2E,0.0,0.0,1226
postal_code_A2Y,0.0,0.0,1227
postal_code_A3C,0.0,0.0,1228
postal_code_V1I,0.0,0.0,1229
postal_code_T9M,0.0,0.0,1230
postal_code_A3E,0.0,0.0,1231
postal_code_T9N,0.0,0.0,1232
postal_code_T9O,0.0,0.0,1233
postal_code_T9P,0.0,0.0,1234
postal_code_T9R,0.0,0.0,1235
postal_code_T9S,0.0,0.0,1236
postal_code_T9T,0.0,0.0,1237
postal_code_T9U,0.0,0.0,1238
postal_code_T9V,0.0,0.0,1239
postal_code_A3I,0.0,0.0,1240
postal_code_T9X,0.0,0.0,1241
postal_code_T9Y,0.0,0.0,1242
postal_code_A3G,0.0,0.0,1243
postal_code_V1A,0.0,0.0,1244
postal_code_V1B,0.0,0.0,1245
postal_code_V1C,0.0,0.0,1246
postal_code_V1D,0.0,0.0,1247
postal_code_V1E,0.0,0.0,1248
postal_code_V1F,0.0,0.0,1249
postal_code_V1G,0.0,0.0,1250
postal_code_T7O,0.0,0.0,1251
postal_code_T7M,0.0,0.0,1252
postal_code_V2H,0.0,0.0,1253
postal_code_T5C,0.0,0.0,1254
postal_code_T4S,0.0,0.0,1255
postal_code_T4T,0.0,0.0,1256
postal_code_T4U,0.0,0.0,1257
postal_code_T4V,0.0,0.0,1258
postal_code_T4W,0.0,0.0,1259
postal_code_A4S,0.0,0.0,1260
postal_code_T4Z,0.0,0.0,1261
postal_code_T5A,0.0,0.0,1262
postal_code_T5B,0.0,0.0,1263
postal_code_A4R,0.0,0.0,1264
postal_code_T7L,0.0,0.0,1265
postal_code_T5E,0.0,0.0,1266
postal_code_T5F,0.0,0.0,1267
postal_code_T5G,0.0,0.0,1268
postal_code_A4Q,0.0,0.0,1269
postal_code_T5I,0.0,0.0,1270
postal_code_A4P,0.0,0.0,1271
postal_code_T5L,0.0,0.0,1272
postal_code_T5M,0.0,0.0,1273
postal_code_T5N,0.0,0.0,1274
postal_code_T4R,0.0,0.0,1275
postal_code_T4Q,0.0,0.0,1276
postal_code_A4U,0.0,0.0,1277
postal_code_T4O,0.0,0.0,1278
postal_code_T3V,0.0,0.0,1279
postal_code_T3W,0.0,0.0,1280
postal_code_A4X,0.0,0.0,1281
postal_code_T3Y,0.0,0.0,1282
postal_code_T3Z,0.0,0.0,1283
postal_code_T4A,0.0,0.0,1284
postal_code_T4B,0.0,0.0,1285
postal_code_T4C,0.0,0.0,1286
postal_code_T4D,0.0,0.0,1287
postal_code_T4E,0.0,0.0,1288
postal_code_T4F,0.0,0.0,1289
postal_code_T4G,0.0,0.0,1290
postal_code_A4W,0.0,0.0,1291
postal_code_T4I,0.0,0.0,1292
postal_code_A4V,0.0,0.0,1293
postal_code_T4K,0.0,0.0,1294
postal_code_T4L,0.0,0.0,1295
postal_code_T4M,0.0,0.0,1296
postal_code_T4N,0.0,0.0,1297
postal_code_T5O,0.0,0.0,1298
postal_code_T5P,0.0,0.0,1299
postal_code_T5Q,0.0,0.0,1300
postal_code_T6O,0.0,0.0,1301
postal_code_T6Q,0.0,0.0,1302
postal_code_A4B,0.0,0.0,1303
postal_code_T6S,0.0,0.0,1304
postal_code_T6U,0.0,0.0,1305
postal_code_T6V,0.0,0.0,1306
postal_code_A3X,0.0,0.0,1307
postal_code_T6X,0.0,0.0,1308
postal_code_A3W,0.0,0.0,1309
postal_code_T6Z,0.0,0.0,1310
postal_code_T7A,0.0,0.0,1311
postal_code_T7B,0.0,0.0,1312
postal_code_T7C,0.0,0.0,1313
postal_code_T7D,0.0,0.0,1314
postal_code_A3V,0.0,0.0,1315
postal_code_T7G,0.0,0.0,1316
postal_code_T7H,0.0,0.0,1317
postal_code_T7I,0.0,0.0,1318
postal_code_A3S,0.0,0.0,1319
postal_code_T7K,0.0,0.0,1320
postal_code_T6P,0.0,0.0,1321
postal_code_T6M,0.0,0.0,1322
postal_code_T5R,0.0,0.0,1323
postal_code_A4C,0.0,0.0,1324
postal_code_T5S,0.0,0.0,1325
postal_code_A4N,0.0,0.0,1326
postal_code_T5U,0.0,0.0,1327
postal_code_A4M,0.0,0.0,1328
postal_code_A4L,0.0,0.0,1329
postal_code_T5X,0.0,0.0,1330
postal_code_T5Y,0.0,0.0,1331
postal_code_T5Z,0.0,0.0,1332
postal_code_T6A,0.0,0.0,1333
postal_code_T6B,0.0,0.0,1334
postal_code_A4K,0.0,0.0,1335
postal_code_T6D,0.0,0.0,1336
postal_code_T6E,0.0,0.0,1337
postal_code_T6F,0.0,0.0,1338
postal_code_T6G,0.0,0.0,1339
postal_code_A4F,0.0,0.0,1340
postal_code_A4D,0.0,0.0,1341
postal_code_T6J,0.0,0.0,1342
postal_code_T6K,0.0,0.0,1343
postal_code_V2G,0.0,0.0,1344
postal_code_V2I,0.0,0.0,1345
postal_code_T3T,0.0,0.0,1346
postal_code_V7R,0.0,0.0,1347
postal_code_V7I,0.0,0.0,1348
postal_code_V7J,0.0,0.0,1349
postal_code_A1N,0.0,0.0,1350
postal_code_V7L,0.0,0.0,1351
postal_code_V7M,0.0,0.0,1352
postal_code_V7N,0.0,0.0,1353
postal_code_V7O,0.0,0.0,1354
postal_code_V7P,0.0,0.0,1355
postal_code_V7Q,0.0,0.0,1356
postal_code_V7S,0.0,0.0,1357
postal_code_V6F,0.0,0.0,1358
postal_code_V7T,0.0,0.0,1359
postal_code_V7U,0.0,0.0,1360
postal_code_V7V,0.0,0.0,1361
postal_code_V7W,0.0,0.0,1362
postal_code_A1M,0.0,0.0,1363
postal_code_A1J,0.0,0.0,1364
postal_code_V7Z,0.0,0.0,1365
postal_code_V8A,0.0,0.0,1366
postal_code_V8B,0.0,0.0,1367
postal_code_V7H,0.0,0.0,1368
postal_code_V7G,0.0,0.0,1369
postal_code_V7F,0.0,0.0,1370
postal_code_V7E,0.0,0.0,1371
postal_code_V6H,0.0,0.0,1372
postal_code_A1S,0.0,0.0,1373
postal_code_A1R,0.0,0.0,1374
postal_code_V6L,0.0,0.0,1375
postal_code_V6M,0.0,0.0,1376
postal_code_V6O,0.0,0.0,1377
postal_code_V6P,0.0,0.0,1378
postal_code_V6Q,0.0,0.0,1379
postal_code_V6R,0.0,0.0,1380
postal_code_V6S,0.0,0.0,1381
postal_code_V6T,0.0,0.0,1382
postal_code_A1Q,0.0,0.0,1383
postal_code_V6W,0.0,0.0,1384
postal_code_A1O,0.0,0.0,1385
postal_code_V6Y,0.0,0.0,1386
postal_code_V6Z,0.0,0.0,1387
postal_code_V7A,0.0,0.0,1388
postal_code_V7B,0.0,0.0,1389
postal_code_V7C,0.0,0.0,1390
postal_code_V8C,0.0,0.0,1391
postal_code_V8D,0.0,0.0,1392
postal_code_A1G,0.0,0.0,1393
postal_code_V9K,0.0,0.0,1394
postal_code_V9M,0.0,0.0,1395
postal_code_V9N,0.0,0.0,1396
postal_code_V9O,0.0,0.0,1397
postal_code_V9P,0.0,0.0,1398
postal_code_V9Q,0.0,0.0,1399
postal_code_V9R,0.0,0.0,1400
postal_code_V9S,0.0,0.0,1401
postal_code_V9U,0.0,0.0,1402
postal_code_V9V,0.0,0.0,1403
postal_code_V9X,0.0,0.0,1404
postal_code_V9Z,0.0,0.0,1405
employment_status_Unemployed,0.0,0.0,1406
vehicle_brand_Kia,0.0,0.0,1407
vehicle_use_Business,0.0,0.0,1408
gender_Other,0.0,0.0,1409
claim_type_Collision,0.0,0.0,1410
gender_Male,0.0,0.0,1411
police_report_filed_No,0.0,0.0,1412
witness_present_No,0.0,0.0,1413
postal_code_V9L,0.0,0.0,1414
postal_code_V9J,0.0,0.0,1415
postal_code_V8F,0.0,0.0,1416
postal_code_V9H,0.0,0.0,1417
postal_code_V8G,0.0,0.0,1418
postal_code_V8H,0.0,0.0,1419
postal_code_A1F,0.0,0.0,1420
postal_code_V8J,0.0,0.0,1421
postal_code_V8K,0.0,0.0,1422
postal_code_A1E,0.0,0.0,1423
postal_code_V8M,0.0,0.0,1424
postal_code_V8N,0.0,0.0,1425
postal_code_A1C,0.0,0.0,1426
postal_code_V8P,0.0,0.0,1427
postal_code_A1A,0.0,0.0,1428
postal_code_V8X,0.0,0.0,1429
postal_code_V8Y,0.0,0.0,1430
province_NS,0.0,0.0,1431
postal_code_V9B,0.0,0.0,1432
postal_code_V9D,0.0,0.0,1433
postal_code_V9E,0.0,0.0,1434
postal_code_V9F,0.0,0.0,1435
postal_code_V9G,0.0,0.0,1436
postal_code_V6G,0.0,0.0,1437
postal_code_V6E,0.0,0.0,1438
postal_code_V2J,0.0,0.0,1439
postal_code_A2G,0.0,0.0,1440
postal_code_V3J,0.0,0.0,1441
postal_code_A2L,0.0,0.0,1442
postal_code_A2K,0.0,0.0,1443
postal_code_A2J,0.0,0.0,1444
postal_code_V3O,0.0,0.0,1445
postal_code_A2I,0.0,0.0,1446
postal_code_V3Q,0.0,0.0,1447
postal_code_A2H,0.0,0.0,1448
postal_code_V3S,0.0,0.0,1449
postal_code_A2F,0.0,0.0,1450
postal_code_V6D,0.0,0.0,1451
postal_code_V3V,0.0,0.0,1452
postal_code_V3W,0.0,0.0,1453
postal_code_V3Z,0.0,0.0,1454
postal_code_V4A,0.0,0.0,1455
postal_code_V4B,0.0,0.0,1456
postal_code_V4C,0.0,0.0,1457
postal_code_V4D,0.0,0.0,1458
postal_code_V4E,0.0,0.0,1459
postal_code_V4F,0.0,0.0,1460
postal_code_V3I,0.0,0.0,1461
postal_code_A2M,0.0,0.0,1462
postal_code_V3F,0.0,0.0,1463
postal_code_V3E,0.0,0.0,1464
postal_code_A2X,0.0,0.0,1465
postal_code_A2U,0.0,0.0,1466
postal_code_A2T,0.0,0.0,1467
postal_code_A2S,0.0,0.0,1468
postal_code_V2O,0.0,0.0,1469
postal_code_V2P,0.0,0.0,1470
postal_code_V2Q,0.0,0.0,1471
postal_code_A2Q,0.0,0.0,1472
postal_code_V2S,0.0,0.0,1473
postal_code_A2P,0.0,0.0,1474
postal_code_V2U,0.0,0.0,1475
postal_code_V2V,0.0,0.0,1476
postal_code_V2W,0.0,0.0,1477
postal_code_V2X,0.0,0.0,1478
postal_code_V2Z,0.0,0.0,1479
postal_code_V3A,0.0,0.0,1480
postal_code_A2O,0.0,0.0,1481
postal_code_V3C,0.0,0.0,1482
postal_code_V3D,0.0,0.0,1483
postal_code_V4G,0.0,0.0,1484
postal_code_A2E,0.0,0.0,1485
postal_code_V4I,0.0,0.0,1486
postal_code_V5F,0.0,0.0,1487
postal_code_V5H,0.0,0.0,1488
postal_code_V5I,0.0,0.0,1489
postal_code_A1Y,0.0,0.0,1490
postal_code_V5K,0.0,0.0,1491
postal_code_V5L,0.0,0.0,1492
postal_code_A1X,0.0,0.0,1493
postal_code_V5N,0.0,0.0,1494
postal_code_V5P,0.0,0.0,1495
postal_code_A1W,0.0,0.0,1496
postal_code_A1V,0.0,0.0,1497
postal_code_V5S,0.0,0.0,1498
postal_code_V5T,0.0,0.0,1499
postal_code_A1U,0.0,0.0,1500
postal_code_V5V,0.0,0.0,1501
postal_code_V5W,0.0,0.0,1502
postal_code_V5X,0.0,0.0,1503
postal_code_V5Y,0.0,0.0,1504
postal_code_V5Z,0.0,0.0,1505
postal_code_V6A,0.0,0.0,1506
postal_code_V5G,0.0,0.0,1507
postal_code_V5E,0.0,0.0,1508
postal_code_A2D,0.0,0.0,1509
postal_code_A1Z,0.0,0.0,1510
postal_code_V4K,0.0,0.0,1511
postal_code_V4L,0.0,0.0,1512
postal_code_V4M,0.0,0.0,1513
postal_code_V4N,0.0,0.0,1514
postal_code_V4O,0.0,0.0,1515
postal_code_V4P,0.0,0.0,1516
postal_code_A2C,0.0,0.0,1517
postal_code_V4R,0.0,0.0,1518
postal_code_A2B,0.0,0.0,1519
postal_code_V4T,0.0,0.0,1520
postal_code_V4U,0.0,0.0,1521
postal_code_V4V,0.0,0.0,1522
postal_code_A2A,0.0,0.0,1523
postal_code_V4X,0.0,0.0,1524
postal_code_V4Y,0.0,0.0,1525
postal_code_V4Z,0.0,0.0,1526
postal_code_V5A,0.0,0.0,1527
postal_code_V5B,0.0,0.0,1528
postal_code_V5C,0.0,0.0,1529
postal_code_T3U,0.0,0.0,1530
postal_code_T3S,0.0,0.0,1531
postal_code_R5E,0.0,0.0,1532
postal_code_S1Q,0.0,0.0,1533
postal_code_S1E,0.0,0.0,1534
postal_code_S1F,0.0,0.0,1535
postal_code_S1G,0.0,0.0,1536
postal_code_S1H,0.0,0.0,1537
postal_code_S1I,0.0,0.0,1538
postal_code_S1K,0.0,0.0,1539
postal_code_S1N,0.0,0.0,1540
postal_code_S1O,0.0,0.0,1541
postal_code_S1P,0.0,0.0,1542
postal_code_S1S,0.0,0.0,1543
postal_code_R9A,0.0,0.0,1544
postal_code_S1T,0.0,0.0,1545
postal_code_S1U,0.0,0.0,1546
postal_code_S1V,0.0,0.0,1547
postal_code_S1W,0.0,0.0,1548
postal_code_S1X,0.0,0.0,1549
postal_code_S1Y,0.0,0.0,1550
postal_code_S1Z,0.0,0.0,1551
postal_code_S2A,0.0,0.0,1552
postal_code_S2B,0.0,0.0,1553
postal_code_S1D,0.0,0.0,1554
postal_code_S1C,0.0,0.0,1555
postal_code_S1B,0.0,0.0,1556
postal_code_R9Z,0.0,0.0,1557
postal_code_R9D,0.0,0.0,1558
postal_code_R9E,0.0,0.0,1559
postal_code_R9F,0.0,0.0,1560
postal_code_R9G,0.0,0.0,1561
postal_code_R9H,0.0,0.0,1562
postal_code_R9I,0.0,0.0,1563
postal_code_R9J,0.0,0.0,1564
postal_code_R9K,0.0,0.0,1565
postal_code_R9M,0.0,0.0,1566
postal_code_R9N,0.0,0.0,1567
postal_code_R9O,0.0,0.0,1568
postal_code_R9P,0.0,0.0,1569
postal_code_R9Q,0.0,0.0,1570
postal_code_R9R,0.0,0.0,1571
postal_code_R9S,0.0,0.0,1572
postal_code_R9T,0.0,0.0,1573
postal_code_R9U,0.0,0.0,1574
postal_code_R9W,0.0,0.0,1575
postal_code_R9Y,0.0,0.0,1576
postal_code_S2C,0.0,0.0,1577
postal_code_S2D,0.0,0.0,1578
postal_code_S2E,0.0,0.0,1579
postal_code_S3E,0.0,0.0,1580
postal_code_S3G,0.0,0.0,1581
postal_code_S3H,0.0,0.0,1582
postal_code_S3J,0.0,0.0,1583
postal_code_S3N,0.0,0.0,1584
postal_code_S3O,0.0,0.0,1585
postal_code_S3P,0.0,0.0,1586
postal_code_S3Q,0.0,0.0,1587
postal_code_S3R,0.0,0.0,1588
postal_code_S3S,0.0,0.0,1589
postal_code_S3T,0.0,0.0,1590
postal_code_S3U,0.0,0.0,1591
postal_code_S3V,0.0,0.0,1592
postal_code_S3W,0.0,0.0,1593
postal_code_S3X,0.0,0.0,1594
postal_code_S4A,0.0,0.0,1595
postal_code_S4B,0.0,0.0,1596
postal_code_S4C,0.0,0.0,1597
postal_code_S4D,0.0,0.0,1598
postal_code_S4E,0.0,0.0,1599
postal_code_S3F,0.0,0.0,1600
postal_code_S3C,0.0,0.0,1601
postal_code_S2F,0.0,0.0,1602
postal_code_S3B,0.0,0.0,1603
postal_code_S2G,0.0,0.0,1604
postal_code_S2H,0.0,0.0,1605
postal_code_S2I,0.0,0.0,1606
postal_code_S2K,0.0,0.0,1607
postal_code_S2L,0.0,0.0,1608
postal_code_S2M,0.0,0.0,1609
postal_code_S2N,0.0,0.0,1610
postal_code_S2O,0.0,0.0,1611
postal_code_S2P,0.0,0.0,1612
postal_code_S2Q,0.0,0.0,1613
postal_code_S2R,0.0,0.0,1614
postal_code_S2S,0.0,0.0,1615
postal_code_S2T,0.0,0.0,1616
postal_code_S2U,0.0,0.0,1617
postal_code_S2V,0.0,0.0,1618
postal_code_S2W,0.0,0.0,1619
postal_code_S2X,0.0,0.0,1620
postal_code_S2Y,0.0,0.0,1621
postal_code_S2Z,0.0,0.0,1622
postal_code_R9C,0.0,0.0,1623
postal_code_R8Z,0.0,0.0,1624
postal_code_S4G,0.0,0.0,1625
postal_code_R6M,0.0,0.0,1626
postal_code_A6K,0.0,0.0,1627
postal_code_R6E,0.0,0.0,1628
postal_code_R6F,0.0,0.0,1629
postal_code_R6G,0.0,0.0,1630
postal_code_A6I,0.0,0.0,1631
postal_code_R6I,0.0,0.0,1632
postal_code_R6J,0.0,0.0,1633
postal_code_R6K,0.0,0.0,1634
postal_code_M4C,0.0,0.0,1635
postal_code_R6N,0.0,0.0,1636
postal_code_A6F,0.0,0.0,1637
postal_code_R6O,0.0,0.0,1638
postal_code_R6P,0.0,0.0,1639
postal_code_R6Q,0.0,0.0,1640
postal_code_R6R,0.0,0.0,1641
postal_code_R6S,0.0,0.0,1642
postal_code_R6T,0.0,0.0,1643
postal_code_R6U,0.0,0.0,1644
postal_code_A6H,0.0,0.0,1645
postal_code_R6X,0.0,0.0,1646
postal_code_R6C,0.0,0.0,1647
postal_code_R6B,0.0,0.0,1648
postal_code_A6M,0.0,0.0,1649
postal_code_R5Z,0.0,0.0,1650
postal_code_R5G,0.0,0.0,1651
postal_code_R5H,0.0,0.0,1652
postal_code_R5I,0.0,0.0,1653
postal_code_R5J,0.0,0.0,1654
postal_code_R5K,0.0,0.0,1655
postal_code_R5L,0.0,0.0,1656
postal_code_R5M,0.0,0.0,1657
postal_code_R5N,0.0,0.0,1658
postal_code_R5O,0.0,0.0,1659
postal_code_R5P,0.0,0.0,1660
postal_code_R5Q,0.0,0.0,1661
postal_code_R5R,0.0,0.0,1662
postal_code_R5S,0.0,0.0,1663
postal_code_A6N,0.0,0.0,1664
postal_code_R5U,0.0,0.0,1665
postal_code_R5V,0.0,0.0,1666
postal_code_R5W,0.0,0.0,1667
postal_code_R5X,0.0,0.0,1668
postal_code_R5Y,0.0,0.0,1669
postal_code_R6Y,0.0,0.0,1670
postal_code_R6Z,0.0,0.0,1671
postal_code_R7A,0.0,0.0,1672
postal_code_R8B,0.0,0.0,1673
postal_code_R8D,0.0,0.0,1674
postal_code_R8F,0.0,0.0,1675
postal_code_R8G,0.0,0.0,1676
postal_code_R8I,0.0,0.0,1677
postal_code_R8J,0.0,0.0,1678
postal_code_R8K,0.0,0.0,1679
postal_code_R8L,0.0,0.0,1680
postal_code_R8M,0.0,0.0,1681
postal_code_R8N,0.0,0.0,1682
postal_code_R8O,0.0,0.0,1683
postal_code_R8P,0.0,0.0,1684
postal_code_R8Q,0.0,0.0,1685
postal_code_R8R,0.0,0.0,1686
postal_code_R8S,0.0,0.0,1687
postal_code_R8T,0.0,0.0,1688
postal_code_R8U,0.0,0.0,1689
postal_code_R8V,0.0,0.0,1690
postal_code_R8W,0.0,0.0,1691
postal_code_R8X,0.0,0.0,1692
postal_code_R8C,0.0,0.0,1693
postal_code_R8A,0.0,0.0,1694
postal_code_R7B,0.0,0.0,1695
postal_code_R7Y,0.0,0.0,1696
postal_code_R7C,0.0,0.0,1697
postal_code_R7D,0.0,0.0,1698
postal_code_R7E,0.0,0.0,1699
postal_code_R7F,0.0,0.0,1700
postal_code_R7G,0.0,0.0,1701
postal_code_R7H,0.0,0.0,1702
postal_code_R7I,0.0,0.0,1703
postal_code_R7J,0.0,0.0,1704
postal_code_R7K,0.0,0.0,1705
postal_code_R7L,0.0,0.0,1706
postal_code_R7M,0.0,0.0,1707
postal_code_R7N,0.0,0.0,1708
postal_code_A6G,0.0,0.0,1709
postal_code_R7R,0.0,0.0,1710
postal_code_R7T,0.0,0.0,1711
postal_code_R7U,0.0,0.0,1712
postal_code_R7V,0.0,0.0,1713
postal_code_R7W,0.0,0.0,1714
postal_code_R7X,0.0,0.0,1715
postal_code_S4F,0.0,0.0,1716
postal_code_S4H,0.0,0.0,1717
postal_code_A4Y,0.0,0.0,1718
postal_code_A6A,0.0,0.0,1719
postal_code_S9X,0.0,0.0,1720
postal_code_S9Y,0.0,0.0,1721
postal_code_S9Z,0.0,0.0,1722
postal_code_A6B,0.0,0.0,1723
postal_code_T1B,0.0,0.0,1724
postal_code_T1C,0.0,0.0,1725
postal_code_T1D,0.0,0.0,1726
postal_code_T1E,0.0,0.0,1727
postal_code_T1F,0.0,0.0,1728
postal_code_T1H,0.0,0.0,1729
postal_code_S8V,0.0,0.0,1730
postal_code_A5Z,0.0,0.0,1731
postal_code_T1K,0.0,0.0,1732
postal_code_T1L,0.0,0.0,1733
postal_code_T1M,0.0,0.0,1734
postal_code_A5X,0.0,0.0,1735
postal_code_A5W,0.0,0.0,1736
postal_code_T1Q,0.0,0.0,1737
postal_code_A5V,0.0,0.0,1738
postal_code_A5T,0.0,0.0,1739
postal_code_S9W,0.0,0.0,1740
postal_code_S9V,0.0,0.0,1741
postal_code_S9U,0.0,0.0,1742
postal_code_S9T,0.0,0.0,1743
postal_code_S8X,0.0,0.0,1744
postal_code_S8Y,0.0,0.0,1745
postal_code_S8Z,0.0,0.0,1746
postal_code_S9A,0.0,0.0,1747
postal_code_S9D,0.0,0.0,1748
postal_code_S9E,0.0,0.0,1749
postal_code_S9G,0.0,0.0,1750
postal_code_S9H,0.0,0.0,1751
postal_code_S9I,0.0,0.0,1752
postal_code_S9J,0.0,0.0,1753
postal_code_S9K,0.0,0.0,1754
postal_code_S9L,0.0,0.0,1755
postal_code_S9M,0.0,0.0,1756
postal_code_S9N,0.0,0.0,1757
postal_code_S9O,0.0,0.0,1758
postal_code_S9P,0.0,0.0,1759
postal_code_S9Q,0.0,0.0,1760
postal_code_S9R,0.0,0.0,1761
postal_code_A6C,0.0,0.0,1762
postal_code_A5P,0.0,0.0,1763
postal_code_A5N,0.0,0.0,1764
postal_code_T1V,0.0,0.0,1765
postal_code_T2U,0.0,0.0,1766
postal_code_T2W,0.0,0.0,1767
postal_code_T2X,0.0,0.0,1768
postal_code_T2Y,0.0,0.0,1769
postal_code_T2Z,0.0,0.0,1770
postal_code_T3B,0.0,0.0,1771
postal_code_T3C,0.0,0.0,1772
postal_code_T3D,0.0,0.0,1773
postal_code_T3E,0.0,0.0,1774
postal_code_T3F,0.0,0.0,1775
postal_code_T3G,0.0,0.0,1776
postal_code_A5B,0.0,0.0,1777
postal_code_T3I,0.0,0.0,1778
postal_code_T3J,0.0,0.0,1779
postal_code_T3K,0.0,0.0,1780
postal_code_T3L,0.0,0.0,1781
postal_code_T3M,0.0,0.0,1782
postal_code_T3N,0.0,0.0,1783
postal_code_T3O,0.0,0.0,1784
postal_code_A5A,0.0,0.0,1785
postal_code_T2V,0.0,0.0,1786
postal_code_T2S,0.0,0.0,1787
postal_code_T1W,0.0,0.0,1788
postal_code_A5C,0.0,0.0,1789
postal_code_T1X,0.0,0.0,1790
postal_code_T1Y,0.0,0.0,1791
postal_code_T1Z,0.0,0.0,1792
postal_code_T2A,0.0,0.0,1793
postal_code_T2B,0.0,0.0,1794
postal_code_A5J,0.0,0.0,1795
postal_code_T2D,0.0,0.0,1796
postal_code_T2E,0.0,0.0,1797
postal_code_T2F,0.0,0.0,1798
postal_code_T2G,0.0,0.0,1799
postal_code_T2H,0.0,0.0,1800
postal_code_T2I,0.0,0.0,1801
postal_code_T2J,0.0,0.0,1802
postal_code_T2K,0.0,0.0,1803
postal_code_T2L,0.0,0.0,1804
postal_code_A5I,0.0,0.0,1805
postal_code_A5F,0.0,0.0,1806
postal_code_T2P,0.0,0.0,1807
postal_code_T2Q,0.0,0.0,1808
postal_code_S8W,0.0,0.0,1809
postal_code_S8U,0.0,0.0,1810
postal_code_S4J,0.0,0.0,1811
postal_code_S6F,0.0,0.0,1812
postal_code_S5P,0.0,0.0,1813
postal_code_S5Q,0.0,0.0,1814
postal_code_S5T,0.0,0.0,1815
postal_code_S5U,0.0,0.0,1816
postal_code_S5Y,0.0,0.0,1817
postal_code_S5Z,0.0,0.0,1818
postal_code_S6B,0.0,0.0,1819
postal_code_S6D,0.0,0.0,1820
postal_code_S6E,0.0,0.0,1821
postal_code_S6G,0.0,0.0,1822
postal_code_S8T,0.0,0.0,1823
postal_code_S6H,0.0,0.0,1824
postal_code_S6I,0.0,0.0,1825
postal_code_S6J,0.0,0.0,1826
postal_code_S6M,0.0,0.0,1827
postal_code_S6N,0.0,0.0,1828
postal_code_S6O,0.0,0.0,1829
postal_code_S6P,0.0,0.0,1830
postal_code_S6Q,0.0,0.0,1831
postal_code_S6R,0.0,0.0,1832
postal_code_S5O,0.0,0.0,1833
postal_code_S5N,0.0,0.0,1834
postal_code_S5M,0.0,0.0,1835
postal_code_S5L,0.0,0.0,1836
postal_code_S4L,0.0,0.0,1837
postal_code_S4M,0.0,0.0,1838
postal_code_S4N,0.0,0.0,1839
postal_code_S4Q,0.0,0.0,1840
postal_code_S4R,0.0,0.0,1841
postal_code_S4S,0.0,0.0,1842
postal_code_S4T,0.0,0.0,1843
postal_code_S4U,0.0,0.0,1844
postal_code_S4X,0.0,0.0,1845
postal_code_S4Y,0.0,0.0,1846
postal_code_S4Z,0.0,0.0,1847
postal_code_S5B,0.0,0.0,1848
postal_code_S5C,0.0,0.0,1849
postal_code_S5E,0.0,0.0,1850
postal_code_S5G,0.0,0.0,1851
postal_code_S5H,0.0,0.0,1852
postal_code_S5I,0.0,0.0,1853
postal_code_S5J,0.0,0.0,1854
postal_code_S5K,0.0,0.0,1855
postal_code_S6S,0.0,0.0,1856
postal_code_S6T,0.0,0.0,1857
postal_code_S6V,0.0,0.0,1858
postal_code_S7X,0.0,0.0,1859
postal_code_S7Z,0.0,0.0,1860
postal_code_S8A,0.0,0.0,1861
postal_code_S8B,0.0,0.0,1862
postal_code_S8C,0.0,0.0,1863
postal_code_A6D,0.0,0.0,1864
postal_code_S8E,0.0,0.0,1865
postal_code_S8F,0.0,0.0,1866
postal_code_S8G,0.0,0.0,1867
postal_code_S8H,0.0,0.0,1868
postal_code_S8I,0.0,0.0,1869
postal_code_S8J,0.0,0.0,1870
postal_code_S8K,0.0,0.0,1871
postal_code_S8M,0.0,0.0,1872
postal_code_S8N,0.0,0.0,1873
postal_code_S8O,0.0,0.0,1874
postal_code_S8P,0.0,0.0,1875
postal_code_S8Q,0.0,0.0,1876
postal_code_S8R,0.0,0.0,1877
postal_code_S8S,0.0,0.0,1878
postal_code_S7Y,0.0,0.0,1879
postal_code_S7W,0.0,0.0,1880
postal_code_S6X,0.0,0.0,1881
postal_code_S7V,0.0,0.0,1882
postal_code_S6Y,0.0,0.0,1883
postal_code_S6Z,0.0,0.0,1884
postal_code_S7A,0.0,0.0,1885
postal_code_S7C,0.0,0.0,1886
postal_code_S7E,0.0,0.0,1887
postal_code_S7F,0.0,0.0,1888
postal_code_S7G,0.0,0.0,1889
postal_code_S7I,0.0,0.0,1890
postal_code_S7K,0.0,0.0,1891
postal_code_S7L,0.0,0.0,1892
postal_code_S7M,0.0,0.0,1893
postal_code_S7N,0.0,0.0,1894
postal_code_S7O,0.0,0.0,1895
